sample	sequence_id	v_call	j_call	v_aa_identity	j_aa_identity	bad_v	bad_j	bad_v_identity	bad_j_identity	bad_v_evalue	bad_j_evalue
ERR346596	ERR346596.21425	J558.h	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21401	V11,VHS107.a3.106	JH2	71.000	92.857	True	False	True	False	False	False
ERR346596	ERR346596.21443	J558.37	JH2	4.124	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21692	VHQ52.a22.67	JH2	9.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21560	VHSM7.a3.93	JH3	13.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21713	J558.46	JH4	46.392	87.500	True	False	True	False	False	False
ERR346596	ERR346596.21745	J558.h	JH4	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21836	J558.5	JH2	5.155	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21815	J558.45	JH4	92.784	82.353	False	True	False	True	False	False
ERR346596	ERR346596.21842	J558.1	JH2	48.454	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22021	VH7183.a4.6,VHD6.96	JH4	57.732	92.857	True	False	True	False	False	False
ERR346596	ERR346596.22083	VH7183.a4.6,VHD6.96	JH4	20.619	100.000	True	False	True	False	False	False
ERR346596	ERR346596.21980	J558.h	JH4	9.278	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22057	J558.38pg.128	JH2	70.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22106	J558.44	JH2	57.732	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22224	VH7183.a7.10	JH4	30.612	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22281	VHS107.a3.106	JH1	6.931	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22282	J558.70pg.171,J558.n	JH3	70.833	92.308	True	False	True	False	False	False
ERR346596	ERR346596.22347	J558.17	JH3	45.263	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22258	J558.83.189	JH2	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22576	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22610	J558.18A,J558.54,J558.83.189		50.000		True	False	True	False	False	False
ERR346596	ERR346596.22718	J558.50	JH3	83.696	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22620	J558.h	JH4	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22723	VHSM7.a3.93	JH4	93.814	83.333	False	True	False	True	False	False
ERR346596	ERR346596.22840	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22917	J558.32	JH2	79.167	92.857	True	False	True	False	False	False
ERR346596	ERR346596.22944	J558.47	JH1	39.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22912	J558.17	JH3	43.158	100.000	True	False	True	False	False	False
ERR346596	ERR346596.22948	J558.h	JH4	83.505	92.857	True	False	True	False	False	False
ERR346596	ERR346596.23020	J558.15pg.105	JH3	82.979	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23140	cb9	JK3	37.500	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23193	J558.14pg.104	JH4	71.429	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23141	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23277	VHSM7.a3.93	JH3	9.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23280	J558.17,J558.22,J558.23	JH2	100.000	75.000	False	True	False	True	False	False
ERR346596	ERR346596.23307	VH7183.a7.10	JH4	71.429	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23296	J558.10pg.100	JH4	57.143	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23364	J558.70pg.171,J558.n	JH4	43.750	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23425	ki4		66.667		True	False	True	False	False	False
ERR346596	ERR346596.23664	J558.70pg.171,J558.n	JH4	91.667	82.353	False	True	False	True	False	False
ERR346596	ERR346596.23658	VH7183.a4.6,VHD6.96	JH4	76.289	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23685	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23655	J558.52	JH2	25.773	100.000	True	False	True	False	False	False
ERR346596	ERR346596.23854	VHQ52.a27.79	JH3	71.134	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24015	VHQ52.a27.79,VOx-1	JH4	7.368	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24026	J558.50	JH3	82.653	92.857	True	False	True	False	False	False
ERR346596	ERR346596.23984	J558.50	JH3	81.443	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24036	J558.l	JH4	62.766	87.500	True	False	True	False	False	False
ERR346596	ERR346596.24230	J558.17	JH3	98.947	38.462	False	True	False	True	False	False
ERR346596	ERR346596.24256	J558.l	JH3	41.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24423	J558.51	JH3	7.368	93.333	True	False	True	False	False	False
ERR346596	ERR346596.24370	VHSM7.a3.93	JH3	16.495	92.308	True	False	True	False	False	False
ERR346596	ERR346596.24436	VH7183.a37.59	JH2	5.155	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24419	J558.48,J558.k	JH4	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24429	J558.1	JH2	35.417	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24575	VHX24.a1.84	JH2	77.551	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24632	VHSM7.a3.93	JH2	97.938	64.286	False	True	False	True	False	False
ERR346596	ERR346596.24636	VH36-60.a2.90	JH3	41.837	100.000	True	False	True	False	False	False
ERR346596	ERR346596.24931	J558.k	JH2	63.636	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25113	ki4		66.667		True	False	True	False	False	False
ERR346596	ERR346596.25154	bb1,bb1.1,cr1	JK3	60.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25196	V11,VHS107.a3.106	JH1	67.677	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25422	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25445	J558.29	JH3	75.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25883	VH36-60.a6.114	JH4	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25851	VHSM7.a3.93	JH3	44.792	100.000	True	False	True	False	False	False
ERR346596	ERR346596.25980	J558.20pg.110	JH4	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26033	J558.17	JH2	48.958	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26088	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.26136	J558.18A,J558.54,J558.83.189		50.000		True	False	True	False	False	False
ERR346596	ERR346596.26112	J558.70pg.171,J558.n	JH4	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26143	VH36-60.a6.114	JH2	11.458	86.667	True	False	True	False	False	False
ERR346596	ERR346596.26432	J558.h	JH3	41.237	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26408	J558.64.162,J558.74.176	JH1	77.320	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26514	VHQ52.a9.26	JH3	96.875	38.462	False	True	False	True	False	False
ERR346596	ERR346596.26539	J558.34.124	JH1	60.417	93.750	True	False	True	False	False	False
ERR346596	ERR346596.26629	bb1,bb1.1,cr1	JK3	60.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26701	VH7183.a19.31	JH1	8.163	100.000	True	False	True	False	False	False
ERR346596	ERR346596.26793	VH36-60.a8.117,VH36-60.a9.121#	JH2	14.583	93.333	True	False	True	False	False	False
ERR346596	ERR346596.27036	VHSM7-13	JH1	63.636	66.667	True	True	True	True	False	False
ERR346596	ERR346596.27133	J558.29	JH4	100.000	35.714	False	True	False	True	False	False
ERR346596	ERR346596.27182	VH7183.a4.6,VHD6.96	JH4	25.773	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27208	J558.19	JH2	40.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27347	J558.1	JH4	40.206	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27352	ki4		66.667		True	False	True	False	False	False
ERR346596	ERR346596.27436	J558.64.162,J558.74.176	JH1	49.485	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27483	J558.1	JH2	15.464	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27380	J558.20	JH1	36.082	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27736	VHQ52.a27.79,VOx-1	JH4	50.526	92.857	True	False	True	False	False	False
ERR346596	ERR346596.27737	J558.h	JH4	83.505	92.857	True	False	True	False	False	False
ERR346596	ERR346596.27856	VH7183.a4.6,VHD6.96	JH4	65.979	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27879	VH7183.a46.75	JH4	10.204	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27854	VHSM7.a3.93	JH2	96.907	35.714	False	True	False	True	False	False
ERR346596	ERR346596.27994	J558.50	JH3	84.783	100.000	True	False	True	False	False	False
ERR346596	ERR346596.27977	J558.29	JH4	23.711	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28154	VHSM7.a3.93	JH4	37.500	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28163	J558.70pg.171,J558.n	JH3	93.814	38.462	False	True	False	True	False	False
ERR346596	ERR346596.28203	J558.1	JH2	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28322	Q52.7.18,VHQ52.a7.18	JH3	5.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28348	J558.21pg.111,J558.25pg.115	JH3	8.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28373	VHSM7.a4.108	JH2	36.458	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28251	J558.37,J558.38,J558.39		80.000		True	False	True	False	False	False
ERR346596	ERR346596.28428	VHQ52.a27.79	JH1	27.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28431	VH50.1,VH7183.a13.20	JH2	12.371	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28544	S107.3.62,V11,VHS107.a2psi.82	JH1	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28395	J558.h	JH4	84.536	93.750	True	False	True	False	False	False
ERR346596	ERR346596.28611	VH7183.a4.6,VHD6.96	JH4	20.619	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28752	J558.79.184,J558.h	JH4	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.29028	Q52.1pg.2,VHQ52.a1psi.2		62.500		True	False	True	False	False	False
ERR346596	ERR346596.29094	J558.21pg.111	JH3	45.918	100.000	True	False	True	False	False	False
ERR346596	ERR346596.28996	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.29204	VHX24.a1.84	JH3	98.980	80.000	False	True	False	True	False	False
ERR346596	ERR346596.29271	VHQ52.a27.79	JH1	27.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.29477	J558.15	JH3	42.268	100.000	True	False	True	False	False	False
ERR346596	ERR346596.29507	J558.70pg.171,J558.n	JH3	88.660	38.462	False	True	False	True	False	False
ERR346596	ERR346596.29729	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.29817	gu33		66.667		True	False	True	False	False	False
ERR346596	ERR346596.29822	VHX24.a1.84	JH3	29.592	93.333	True	False	True	False	False	False
ERR346596	ERR346596.30142	VHSM7.a3.93	JH3	30.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30194	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30210	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.30287	J558.29	JH4	5.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30248	J558.70pg.171,J558.n	JH3	55.208	92.308	True	False	True	False	False	False
ERR346596	ERR346596.30342	VHSM7.a3.93	JH2	59.794	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30283	VH36-60.a2.90	JH4	96.875	82.353	False	True	False	True	False	False
ERR346596	ERR346596.30537	VHSM7.a3.93	JH4	93.814	80.000	False	True	False	True	False	False
ERR346596	ERR346596.30585	J558.17	JH3	4.301	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30600	J558.20	JH2	95.918	28.571	False	True	False	True	False	False
ERR346596	ERR346596.30729	VH7183.a7.10	JH4	24.490	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30880	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30837	VH7183.a4.6,VHD6.96	JH4	39.175	100.000	True	False	True	False	False	False
ERR346596	ERR346596.30995	J606.4.82		50.000		True	False	True	False	False	False
ERR346596	ERR346596.31038	VHQ52.a27.79,VOx-1	JH4	13.684	100.000	True	False	True	False	False	False
ERR346596	ERR346596.31249	J558.55.149	JH2	38.776	100.000	True	False	True	False	False	False
ERR346596	ERR346596.31448	J558.46	JH4	46.392	100.000	True	False	True	False	False	False
ERR346596	ERR346596.31491	VHQ52.a27.79,VOx-1	JH4	8.421	100.000	True	False	True	False	False	False
ERR346596	ERR346596.31774	J558.50	JH3	81.633	100.000	True	False	True	False	False	False
ERR346596	ERR346596.31744	J558.h	JH4	84.375	87.500	True	False	True	False	False	False
ERR346596	ERR346596.31968	V11,VHS107.a3.106	JH1	49.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.31987	J558.45	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.32148	J558.37	JH3	51.020	100.000	True	False	True	False	False	False
ERR346596	ERR346596.32222	J558.h	JH4	82.979	93.750	True	False	True	False	False	False
ERR346596	ERR346596.32226	Q52.7.18,VHQ52.a7.18	JH3	57.895	100.000	True	False	True	False	False	False
ERR346596	ERR346596.32379	J558.f,VH104B		80.000		True	False	True	False	False	False
ERR346596	ERR346596.32754	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.32892	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.32899	J558.45	JH3	64.948	100.000	True	False	True	False	False	False
ERR346596	ERR346596.32931	J558.79.184,J558.h	JH4	76.531	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33081	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33126	VHSM7.a3.93	JH4	74.227	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33298	J558.55.149	JH2	92.784	78.571	False	True	False	True	False	False
ERR346596	ERR346596.33262	VHS107.a3.106	JH1	48.515	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33388	J558.18	JH2	51.020	91.667	True	False	True	False	False	False
ERR346596	ERR346596.33392	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33414	J558.24,J558.80.186	JH1	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33322	VHSM7.a3.93	JH2	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33586	VH7183.a7.10	JH4	72.165	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33625	VHSM7.a3.93	JH2	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33566	J558.19	JH2	15.464	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33639	J558.19	JH2	16.495	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33688	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33822	V11,VHS107.a3.106	JH1	6.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33941	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33841	J558.50	JH3	81.633	100.000	True	False	True	False	False	False
ERR346596	ERR346596.33970	J558.17	JH3	38.947	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34046	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34056	J558.55.149	JH2	8.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34055	J558.21pg.111,J558.25pg.115	JH3	46.392	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34304	VHSM7.a3.93	JH2	21.649	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34342	J558.h	JH4	82.979	93.750	True	False	True	False	False	False
ERR346596	ERR346596.34354	J558.8	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34407	J558.h	JH4	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34456	VHQ52.a27.79,VOx-1	JH2	10.309	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34530	J558.5	JH4	92.784	81.250	False	True	False	True	False	False
ERR346596	ERR346596.34588	VH108A	JH1	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34658	J558.32	JH4	25.263	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34725	J558.17	JH2	15.789	92.308	True	False	True	False	False	False
ERR346596	ERR346596.34815	J558.33	JH3	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.34901	VHQ52.a27.79,VOx-1	JH2	72.632	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35067	J558.1	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35037	VHQ52.a27.79,VOx-1	JH4	98.947	35.714	False	True	False	True	False	False
ERR346596	ERR346596.35124	J558.2	JH3	45.361	91.667	True	False	True	False	False	False
ERR346596	ERR346596.35159	J558.17A,J558.6.96	JH2	83.636	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35418	VH61-1P,VH7183.a47.76	JH4	16.495	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35474	J558.45	JH2	65.306	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35594	VHS107.a3.106	JH4	15.842	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35640	J558.37.127	JH3	78.125	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35652	J558.37.127	JH3	30.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35688	VH37.1,VH7183.a16.27	JH1	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.35843	VHQ52.a27.79,VOx-1	JH4	78.947	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36021	VHSM7.a3.93	JH3	65.979	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36247	J558.18A,J558.54,J558.83.189	JH1	50.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36292	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36277	J558.44	JH4	94.792	66.667	False	True	False	True	False	False
ERR346596	ERR346596.36355	VHQ52.a12.33	JH3	19.792	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36444	J558.45	JH3	64.286	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36477	VHX24.a1.84	JH3	94.845	50.000	False	True	False	True	False	False
ERR346596	ERR346596.36440	J558.5	JH4	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36511	J558.17	JH3	4.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36641	J558.40	JH2	35.052	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36638	VHQ52.a27.79,VOx-1	JH2	31.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.36629	J558.50	JH3	84.375	100.000	True	False	True	False	False	False
